,Board Name,Board Type,School Type,School Level,School Language,Grade Range,City,Enrolment,Percentage of Students Whose First Language Is Not English,Percentage of Students Whose First Language Is Not French,Percentage of Students Who Are New to Canada from a Non-English Speaking Country,Percentage of Students Who Are New to Canada from a Non-French Speaking Country,Percentage of Students Receiving Special Education Services,Percentage of Students Identified as Gifted,Percentage of Children Who Live in Low-Income Households,Percentage of Students Whose Parents Have Some University Education,Avg_EQAO,Avg_change_EQAO,Avg_age_aggr,Age_0to14yrs_aggr,Age_15to64yrs_aggr,Age_65+yrs_aggr,Avg_household_size_aggr,Perc_Dwelling_Single-detached house_aggr,Perc_Dwelling_Apartment_aggr,Perc_Dwelling_Otherattached_aggr,Perc_MaritalStatus_Married_aggr,Perc_MaritalStatus_NotMarried_aggr,Perc_KnowledgeofOfficialLanguage_EnglishOnly_aggr,Perc_KnowledgeofOfficialLanguage_FrenchOnly_aggr,Perc_KnowledgeofOfficialLanguage_both_aggr,Perc_KnowledgeofOfficialLanguage_none_aggr,Perc_Canadian citizens_aggr,Perc_NotCanadianCitizens_aggr,Perc_Immigration_Non-immigrants_aggr,Perc_Immigration_Immigrants_aggr,Perc_Immigration_Non-permanent residents_aggr,Perc_Immigration_SelectedPlacesBirth_Americas_aggr,Perc_Immigration_SelectedPlacesBirth_Europe_aggr,Perc_Immigration_SelectedPlacesBirth_Africa_aggr,Perc_Immigration_SelectedPlacesBirth_Asia_aggr,Perc_Immigration_SelectedPlacesBirth_Oceania_Other_aggr,Perc_Housing_Owner_aggr,Perc_Housing_Renter_aggr,Perc_Housing_BandHousing_aggr,Perc_EthnicOrigin_NorthAmericanAboriginal_aggr,Perc_EthnicOrigin_OtherNorthAmerican_aggr,Perc_EthnicOrigin_European_aggr,Perc_EthnicOrigin_Caribbean_aggr,Perc_EthnicOrigin_LatinCentralSouthAmerican_aggr,Perc_EthniOrigin_African_aggr,Perc_EthnicOrigin_Oceania_aggr,Perc_Education_No certificateDiplomaDegree_aggr,Perc_Education_Secondary(high)SchoolDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_ApprenticeshipTradesCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_CollegeCEGEPOtherNon-universityCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaBelowBachelorLevel_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaDegreeBachelorLevelAbove_aggr,Perc_Labour_InLabourForce_Employed_aggr,Perc_Labour_InLabourForce_Unemployed_aggr,Perc_Labour_NotInLabourForce_aggr,EQAO_Class
715,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,PEMBROKE,38.0,55.3,44.7,0.0,0.0,34.2,0.0,0.0,0.0,90.0,0.0,40.7,13.1,71.8,15.650000000000002,2.025,43.43434343434344,0.0,56.56565656565656,46.55172413793103,53.44827586206896,86.13861386138613,0.24752475247524752,13.613861386138614,0.0,98.77750611246944,1.2224938875305624,95.59902200488997,4.400977995110025,0.0,0.0,64.28571428571429,0.0,35.714285714285715,0.0,38.775510204081634,61.224489795918366,0.0,11.795774647887324,34.683098591549296,52.816901408450704,0.35211267605633806,0.0,0.35211267605633806,0.0,27.10843373493976,36.74698795180723,6.024096385542169,19.879518072289155,0.6024096385542169,9.63855421686747,55.12048192771084,5.120481927710843,39.75903614457831,Excellent
716,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,Hawkesbury,283.0,87.6,14.5,0.0,0.0,17.3,0.0,15.4,26.1,93.0,0.6666666666666666,47.900000000000006,11.675,62.125,26.125,2.025,49.122807017543856,0.0,50.877192982456144,52.300242130750604,47.699757869249396,8.441558441558442,20.12987012987013,71.42857142857143,0.0,99.57446808510639,0.425531914893617,97.64453961456103,1.9271948608137044,0.4282655246252677,0.0,18.181818181818183,45.45454545454545,36.36363636363637,0.0,56.44444444444444,43.55555555555555,0.0,2.3255813953488373,64.75849731663685,31.12701252236136,0.8944543828264758,0.0,0.8944543828264758,0.0,31.343283582089555,33.08457711442786,8.706467661691542,18.407960199004975,1.7412935323383085,6.7164179104477615,50.0,4.1871921182266005,45.812807881773395,Excellent
717,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,Gloucester,456.0,87.5,42.8,3.5,2.9,13.1,0.0,20.5,43.0,89.33333333333333,5.333333333333333,44.85,17.174999999999997,58.050000000000004,24.975,2.75,92.40506329113924,0.0,7.59493670886076,69.49152542372882,30.508474576271187,48.23529411764706,0.9411764705882352,50.588235294117645,0.2352941176470588,98.1941309255079,1.805869074492099,83.52144469525959,16.478555304740404,0.0,20.28985507246377,44.927536231884055,7.246376811594203,27.536231884057973,0.0,98.71794871794873,1.282051282051282,0.0,1.9801980198019802,23.762376237623762,70.0990099009901,1.782178217821782,0.7920792079207921,1.5841584158415842,0.0,10.326086956521738,23.097826086956523,2.989130434782609,16.304347826086957,0.5434782608695652,46.73913043478261,57.49318801089919,2.997275204359673,39.509536784741144,Excellent
718,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,Trenton,67.0,61.2,38.8,0.0,0.0,23.8,0.0,0.0,28.6,96.5,-0.5,33.875,22.85,64.425,12.149999999999999,2.325,44.72049689440994,12.422360248447205,42.857142857142854,48.493975903614455,51.50602409638554,75.51546391752578,1.804123711340206,22.422680412371136,0.25773195876288657,100.0,0.0,94.24657534246576,5.7534246575342465,0.0,12.5,62.5,0.0,25.0,0.0,9.75609756097561,90.2439024390244,0.0,8.51528384279476,35.80786026200873,51.96506550218341,1.0917030567685588,1.7467248908296942,0.8733624454148471,0.0,15.693430656934307,35.03649635036496,11.313868613138686,27.37226277372263,0.7299270072992701,9.854014598540147,67.15867158671587,4.059040590405904,28.782287822878228,Excellent
719,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,KANATA,183.0,86.3,44.3,0.0,0.0,20.7,0.0,10.1,55.5,96.5,-1.0,38.475,19.900000000000002,66.075,13.775,2.9,67.37967914438502,0.0,32.62032085561498,64.50116009280742,35.498839907192576,71.42857142857143,0.7421150278293136,27.27272727272727,0.5565862708719851,96.19565217391305,3.804347826086957,78.94736842105263,20.689655172413794,0.3629764065335753,24.561403508771928,17.543859649122805,25.438596491228072,32.45614035087719,0.0,83.33333333333334,16.666666666666664,0.0,2.384737678855326,27.503974562798096,56.91573926868044,2.384737678855326,3.338632750397456,7.472178060413355,0.0,12.844036697247708,22.93577981651376,3.4403669724770642,25.229357798165136,1.834862385321101,33.715596330275226,65.82568807339449,5.275229357798166,28.899082568807337,Excellent
721,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Secondary,French,9-12,Ottawa,380.0,92.1,77.9,9.5,10.0,11.8,0.0,30.1,38.6,81.0,10.0,44.60000000000001,14.9,61.95,22.549999999999997,2.625,72.78911564625851,0.0,27.2108843537415,60.802469135802475,39.19753086419753,66.4021164021164,0.5291005291005291,31.216931216931215,1.8518518518518516,96.04221635883906,3.95778364116095,66.31016042780749,33.155080213903744,0.53475935828877,15.079365079365079,34.12698412698413,7.142857142857142,43.65079365079365,0.0,70.77922077922078,29.22077922077922,0.0,1.3227513227513228,21.428571428571427,65.60846560846561,1.5873015873015872,5.291005291005291,4.761904761904762,0.0,13.77245508982036,23.952095808383234,5.389221556886228,18.263473053892216,2.095808383233533,36.52694610778443,54.68277945619335,5.740181268882175,39.577039274924466,Excellent
722,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Rockland,377.0,76.9,23.6,0.0,0.0,11.4,0.0,8.9,34.9,83.33333333333333,4.5,41.225,17.075,66.57499999999999,16.599999999999998,2.425,70.64935064935065,0.0,29.35064935064935,65.07537688442211,34.92462311557789,24.072216649949848,7.422266800401204,68.40521564694082,0.10030090270812438,98.47715736040608,1.5228426395939088,91.76829268292683,8.028455284552846,0.20325203252032523,38.2716049382716,38.2716049382716,12.345679012345679,11.11111111111111,0.0,77.04081632653062,22.95918367346939,0.0,5.132075471698113,45.886792452830186,43.698113207547166,1.3584905660377358,1.5849056603773584,2.188679245283019,0.1509433962264151,14.303797468354432,33.164556962025316,7.59493670886076,25.063291139240505,2.278481012658228,17.594936708860757,64.1318124207858,3.1685678073510775,32.69961977186312,Excellent
723,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Ottawa,592.0,79.2,76.0,16.7,16.4,9.1,0.0,38.6,48.0,76.16666666666667,-9.333333333333334,42.65,18.0,64.95,17.775000000000002,2.65,93.86503067484662,0.0,6.134969325153374,63.20224719101124,36.79775280898877,63.55140186915887,0.23364485981308408,35.51401869158878,0.7009345794392523,97.61336515513126,2.386634844868735,85.57692307692307,14.423076923076922,0.0,18.96551724137931,48.275862068965516,0.0,32.758620689655174,0.0,90.41916167664671,9.580838323353294,0.0,4.500978473581213,25.244618395303327,68.10176125244618,0.7827788649706457,0.5870841487279843,0.0,0.7827788649706457,9.649122807017543,22.22222222222222,4.093567251461988,18.128654970760234,3.8011695906432745,42.10526315789473,60.982658959537574,4.335260115606936,34.68208092485549,Fair
724,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Trenton,300.0,42.3,59.0,0.0,0.0,6.3,0.0,13.0,23.8,86.0,5.5,33.875,22.85,64.425,12.149999999999999,2.3249999999999997,44.72049689440994,12.422360248447205,42.857142857142854,48.493975903614455,51.50602409638554,75.51546391752578,1.804123711340206,22.422680412371136,0.25773195876288657,100.0,0.0,94.24657534246576,5.7534246575342465,0.0,12.5,62.5,0.0,25.0,0.0,9.75609756097561,90.2439024390244,0.0,8.51528384279476,35.80786026200873,51.96506550218341,1.0917030567685588,1.7467248908296942,0.8733624454148471,0.0,15.693430656934307,35.03649635036496,11.313868613138686,27.37226277372263,0.7299270072992701,9.854014598540147,67.15867158671587,4.059040590405904,28.782287822878228,Excellent
725,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Embrun,225.0,51.6,49.8,0.0,0.0,10.6,0.0,6.5,46.1,89.0,-1.8333333333333333,40.9,18.25,65.725,16.175,2.5749999999999997,64.44444444444444,0.0,35.55555555555556,61.49870801033591,38.50129198966408,24.62526766595289,5.567451820128479,69.593147751606,0.21413276231263384,98.94291754756871,1.0570824524312896,94.09282700421942,5.485232067510549,0.42194092827004215,29.166666666666668,33.33333333333333,8.333333333333332,29.166666666666668,0.0,70.0,30.0,0.0,5.246422893481717,48.807631160572335,44.35612082670906,0.7949125596184419,0.3179650238473768,0.47694753577106513,0.0,15.466666666666667,34.13333333333333,7.199999999999999,25.333333333333336,2.4,15.466666666666667,67.98941798941799,3.439153439153439,28.57142857142857,Excellent
727,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Orléans,423.0,77.1,42.6,0.0,0.0,5.6,0.0,7.4,64.9,81.83333333333333,-7.166666666666667,35.7,23.174999999999997,66.675,10.1,3.05,60.82191780821918,0.0,39.178082191780824,68.24817518248175,31.751824817518248,36.82795698924731,4.121863799283155,58.333333333333336,0.7168458781362007,97.66187050359713,2.338129496402878,83.98926654740609,15.47406082289803,0.5366726296958855,18.497109826589593,16.184971098265898,17.341040462427745,46.82080924855491,1.1560693641618496,90.65934065934066,9.340659340659341,0.0,5.378787878787879,35.833333333333336,48.10606060606061,3.6363636363636362,1.8181818181818181,4.696969696969696,0.5303030303030304,9.420289855072465,23.309178743961354,3.7439613526570046,23.91304347826087,2.2946859903381642,37.31884057971014,69.95192307692307,4.086538461538462,25.961538461538463,Excellent
728,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Ottawa,624.0,65.9,50.0,5.9,6.3,6.2,0.0,23.0,66.3,88.5,-1.0,36.175,5.05,83.60000000000001,10.925,1.675,6.986899563318777,28.38427947598253,64.62882096069869,33.88888888888889,66.11111111111111,45.78947368421053,1.3157894736842104,52.63157894736842,0.2631578947368421,90.9090909090909,9.090909090909092,76.51933701657458,18.23204419889503,5.248618784530387,21.21212121212121,34.84848484848485,7.575757575757576,36.36363636363637,0.0,19.823788546255507,80.1762114537445,0.0,6.094808126410835,26.63656884875846,59.59367945823928,1.1286681715575622,2.4830699774266365,4.063205417607223,0.0,1.1799410029498525,25.958702064896755,0.5899705014749262,7.669616519174041,1.7699115044247788,62.83185840707964,66.56891495601172,8.797653958944283,24.633431085043988,Excellent
729,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Gloucester,485.0,85.6,73.0,15.3,14.6,8.0,0.0,42.1,40.8,72.33333333333333,1.6666666666666667,40.1,16.724999999999998,68.94999999999999,14.049999999999999,2.7249999999999996,39.63133640552996,0.4608294930875576,59.907834101382484,55.10204081632652,44.89795918367347,60.71428571428571,1.7006802721088436,36.054421768707485,1.530612244897959,95.1178451178451,4.882154882154882,76.5993265993266,23.063973063973066,0.33670033670033667,19.25925925925926,35.55555555555556,6.666666666666667,38.51851851851852,0.0,75.82938388625593,24.170616113744074,0.0,5.580693815987934,25.791855203619914,58.371040723981906,5.128205128205128,1.0558069381598794,4.072398190045249,0.0,15.723270440251572,26.62473794549266,6.079664570230608,22.431865828092242,2.3060796645702304,26.834381551362686,62.5,5.208333333333334,32.29166666666667,Fair
731,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Orléans,415.0,69.4,41.0,0.0,0.0,7.7,0.0,5.3,60.8,89.5,-5.833333333333333,38.875,17.224999999999998,73.6,9.2,3.0999999999999996,83.21678321678321,0.0,16.783216783216783,66.03260869565217,33.96739130434783,38.37471783295711,2.2573363431151243,59.14221218961625,0.2257336343115124,97.10467706013362,2.89532293986637,84.22222222222221,14.444444444444443,1.3333333333333335,10.606060606060606,27.27272727272727,19.696969696969695,42.42424242424242,0.0,97.94520547945206,2.054794520547945,0.0,3.260869565217391,36.41304347826087,52.71739130434783,3.4420289855072466,1.6304347826086956,2.536231884057971,0.0,7.936507936507936,23.544973544973544,3.7037037037037033,26.71957671957672,2.6455026455026456,35.44973544973545,70.1058201058201,5.291005291005291,24.6031746031746,Excellent
732,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Kanata,562.0,61.7,70.5,2.0,2.1,5.5,0.0,7.8,71.5,93.0,-2.3333333333333335,35.150000000000006,22.049999999999997,71.05,6.775,3.25,53.8235294117647,0.0,46.1764705882353,64.5278450363196,35.47215496368039,66.97416974169742,0.7380073800738007,29.981549815498155,2.3062730627306274,91.11111111111111,8.88888888888889,65.33827618164968,32.808155699721965,1.8535681186283595,10.422535211267606,15.774647887323944,9.014084507042254,64.7887323943662,0.0,88.75739644970415,11.242603550295858,0.0,2.0021074815595363,25.395152792413068,60.168598524762906,3.477344573234984,0.6322444678609063,8.113804004214963,0.21074815595363539,9.685230024213075,23.24455205811138,2.9055690072639226,17.191283292978206,1.8159806295399514,45.157384987893465,71.87878787878788,4.848484848484849,23.272727272727273,Excellent
733,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Casselman,242.0,71.9,28.5,0.0,0.0,21.0,0.0,11.1,40.8,75.16666666666667,-12.333333333333334,42.625,16.25,64.82499999999999,18.875,2.4,64.70588235294117,0.0,35.294117647058826,60.85192697768763,39.148073022312374,9.743589743589745,15.555555555555555,74.7008547008547,0.0,100.0,0.0,97.54816112084063,2.4518388791593697,0.0,33.33333333333333,33.33333333333333,11.11111111111111,22.22222222222222,0.0,72.76595744680851,27.23404255319149,0.0,4.098360655737705,58.060109289617486,36.6120218579235,0.273224043715847,0.546448087431694,0.4098360655737705,0.0,21.627408993576015,26.552462526766597,8.779443254817988,22.91220556745182,1.9271948608137044,18.201284796573873,63.40425531914894,2.127659574468085,34.46808510638298,Fair
735,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Orléans,554.0,70.8,45.8,6.3,6.0,9.7,0.0,11.0,53.5,83.0,-5.5,41.175,17.125,63.525,19.2,2.6750000000000003,41.74757281553398,0.0,58.252427184466015,62.387387387387385,37.61261261261261,45.19774011299435,2.6365348399246704,51.41242937853108,0.7532956685499058,97.00176366843033,2.9982363315696645,83.09859154929578,16.549295774647888,0.35211267605633806,34.375,20.833333333333336,11.458333333333332,33.33333333333333,0.0,83.17757009345794,16.822429906542055,0.0,4.815864022662889,32.436260623229465,52.97450424929179,4.53257790368272,0.84985835694051,3.824362606232295,0.56657223796034,9.168443496801707,24.520255863539443,6.183368869936034,25.15991471215352,2.55863539445629,32.40938166311301,58.438818565400844,3.79746835443038,37.76371308016878,Excellent
736,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,PEMBROKE,222.0,21.2,81.1,0.0,0.0,0.0,0.0,13.8,26.3,80.0,-7.833333333333333,40.7,13.1,71.8,15.650000000000002,2.025,43.43434343434344,0.0,56.56565656565656,46.55172413793103,53.44827586206896,86.13861386138613,0.24752475247524752,13.613861386138614,0.0,98.77750611246944,1.2224938875305624,95.59902200488997,4.400977995110025,0.0,0.0,64.28571428571429,0.0,35.714285714285715,0.0,38.775510204081634,61.224489795918366,0.0,11.795774647887324,34.683098591549296,52.816901408450704,0.35211267605633806,0.0,0.35211267605633806,0.0,27.10843373493976,36.74698795180723,6.024096385542169,19.879518072289155,0.6024096385542169,9.63855421686747,55.12048192771084,5.120481927710843,39.75903614457831,Fair
737,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Orléans,422.0,70.9,45.3,0.0,0.0,7.8,0.0,7.7,63.3,92.16666666666667,1.6666666666666667,36.675,18.125,76.4,5.6000000000000005,3.25,90.10989010989012,0.0,9.89010989010989,61.657032755298644,38.34296724470135,32.32830820770519,3.015075376884422,63.81909547738693,0.8375209380234505,98.36601307189542,1.6339869281045754,80.13136288998358,19.54022988505747,0.3284072249589491,12.195121951219512,17.073170731707318,13.008130081300814,57.72357723577236,0.0,96.3157894736842,3.684210526315789,0.0,4.8120300751879705,31.57894736842105,58.34586466165413,1.3533834586466165,0.7518796992481203,3.1578947368421053,0.0,9.683794466403162,23.91304347826087,2.766798418972332,16.99604743083004,2.371541501976284,44.26877470355731,70.63492063492063,4.166666666666666,25.198412698412696,Excellent
740,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Ottawa,130.0,53.1,70.0,7.7,0.0,0.0,0.0,27.9,63.6,84.0,0.0,39.275000000000006,13.525,75.6,11.049999999999999,2.025,25.287356321839084,35.63218390804598,39.08045977011494,53.40909090909091,46.590909090909086,58.4493041749503,0.19880715705765406,40.55666003976143,0.7952286282306162,93.0379746835443,6.962025316455696,75.68134171907757,23.060796645702304,1.257861635220126,16.037735849056602,40.56603773584906,1.8867924528301887,41.509433962264154,0.0,49.800796812749006,50.199203187250994,0.0,1.8484288354898337,22.181146025878004,67.65249537892791,1.8484288354898337,3.6968576709796674,2.7726432532347505,0.0,10.79136690647482,16.06714628297362,1.9184652278177456,14.148681055155876,0.9592326139088728,56.11510791366906,71.15384615384616,4.086538461538462,24.759615384615387,Excellent
741,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Kingston,465.0,46.5,63.0,3.0,2.8,6.0,0.0,11.9,50.5,91.83333333333333,1.5,45.9,10.95,63.775,25.275000000000002,1.8250000000000002,12.594458438287154,60.70528967254408,26.700251889168765,39.341692789968654,60.658307210031346,88.74824191279887,0.14064697609001406,9.845288326300984,1.2658227848101267,90.83215796897038,9.167842031029618,83.52112676056338,12.816901408450704,3.6619718309859155,16.666666666666664,27.77777777777778,13.333333333333334,42.22222222222222,0.0,16.290726817042607,83.70927318295739,0.0,3.8323353293413174,31.616766467065872,59.52095808383233,0.5988023952095809,1.437125748502994,2.9940119760479043,0.0,17.377567140600316,31.595576619273302,4.423380726698262,26.540284360189574,1.1058451816745656,18.95734597156398,47.64890282131661,5.015673981191222,47.33542319749217,Excellent
743,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Ottawa,334.0,88.0,72.8,19.2,19.2,8.9,0.0,45.3,37.6,56.333333333333336,-13.666666666666666,43.35,14.95,66.875,18.425,2.45,88.1578947368421,0.0,11.842105263157894,61.82965299684543,38.170347003154575,55.97826086956522,0.5434782608695652,42.119565217391305,1.358695652173913,98.91598915989161,1.084010840108401,83.65122615803816,16.348773841961854,0.0,20.634920634920633,41.269841269841265,6.349206349206349,31.746031746031743,0.0,91.44736842105263,8.552631578947368,0.0,5.168539325842696,24.49438202247191,64.26966292134831,0.44943820224719105,2.4719101123595504,3.146067415730337,0.0,10.666666666666668,21.0,2.666666666666667,16.0,1.3333333333333335,48.333333333333336,60.726072607260726,5.6105610561056105,33.663366336633665,Bad
744,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,KANATA,613.0,58.9,64.8,3.8,3.6,8.9,0.0,9.1,61.7,89.16666666666667,2.5,38.475,19.900000000000002,66.075,13.775,2.9,67.37967914438502,0.0,32.62032085561498,64.50116009280742,35.498839907192576,71.42857142857143,0.7421150278293136,27.27272727272727,0.5565862708719851,96.19565217391305,3.804347826086957,78.94736842105263,20.689655172413794,0.3629764065335753,24.561403508771928,17.543859649122805,25.438596491228072,32.45614035087719,0.0,83.33333333333334,16.666666666666664,0.0,2.384737678855326,27.503974562798096,56.91573926868044,2.384737678855326,3.338632750397456,7.472178060413355,0.0,12.844036697247708,22.93577981651376,3.4403669724770642,25.229357798165136,1.834862385321101,33.715596330275226,65.82568807339449,5.275229357798166,28.899082568807337,Excellent
745,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Vanier,165.0,87.3,52.7,17.6,17.0,10.9,0.0,54.5,32.5,46.0,-20.5,42.575,10.2,75.475,14.2,1.775,14.583333333333334,20.833333333333336,64.58333333333334,37.71712158808933,62.28287841191067,45.23809523809524,2.619047619047619,51.19047619047619,0.9523809523809524,91.68765743073047,8.312342569269521,76.84478371501272,19.84732824427481,3.307888040712468,24.358974358974358,30.76923076923077,28.205128205128204,16.666666666666664,0.0,26.72413793103448,73.27586206896551,0.0,7.383966244725738,27.004219409282697,53.79746835443038,2.5316455696202533,1.2658227848101267,8.016877637130802,0.0,15.254237288135593,22.88135593220339,5.084745762711865,17.231638418079097,1.4124293785310735,38.13559322033898,57.46478873239437,6.760563380281689,35.774647887323944,Bad
746,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Barrhaven,630.0,61.3,76.5,4.0,3.5,5.7,0.0,9.7,67.3,85.83333333333333,-7.0,35.375,19.8,73.82499999999999,6.4750000000000005,3.0,32.417582417582416,0.0,67.58241758241759,61.31221719457014,38.68778280542987,69.13357400722022,0.7220216606498195,27.79783393501805,2.3465703971119134,91.22486288848263,8.775137111517367,64.3510054844607,34.552102376599635,1.0968921389396709,9.32642487046632,8.808290155440414,17.098445595854923,64.76683937823834,0.0,91.16022099447514,8.83977900552486,0.0,2.1881838074398248,24.288840262582056,57.11159737417943,4.157549234135667,1.0940919037199124,11.159737417943107,0.0,11.1368909512761,22.505800464037122,3.7122969837587005,22.73781902552204,2.320185614849188,37.58700696055685,69.08665105386417,3.9812646370023423,26.93208430913349,Excellent
747,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-8,Ottawa,279.0,72.4,71.7,0.0,0.0,4.3,0.0,12.6,64.1,77.83333333333333,0.0,33.45,25.999999999999996,66.4,7.2749999999999995,3.075,55.58912386706949,0.0,44.41087613293052,68.2626538987688,31.73734610123119,61.98347107438017,0.2066115702479339,35.84710743801653,1.962809917355372,93.14928425357874,6.850715746421268,75.63710499490315,23.24159021406728,1.1213047910295617,9.333333333333334,21.333333333333336,11.555555555555555,57.77777777777777,0.0,91.26506024096386,8.734939759036145,0.0,3.4482758620689653,28.965517241379313,60.98522167487685,1.2807881773399015,1.2807881773399015,3.74384236453202,0.2955665024630542,9.403973509933774,19.205298013245034,2.913907284768212,20.264900662251655,2.251655629139073,45.96026490066225,72.73936170212765,4.122340425531915,23.138297872340424,Fair
749,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Hawkesbury,260.0,93.1,8.8,0.0,0.0,9.6,0.0,28.8,21.7,76.16666666666667,-12.666666666666666,46.300000000000004,11.425,66.275,21.974999999999998,1.975,40.692640692640694,0.0,59.307359307359306,47.524752475247524,52.475247524752476,8.647450110864744,23.503325942350333,67.84922394678492,0.0,99.13419913419914,0.8658008658008658,98.2646420824295,1.3015184381778742,0.43383947939262474,0.0,28.57142857142857,42.857142857142854,28.57142857142857,0.0,45.17543859649123,54.824561403508774,0.0,3.2490974729241873,65.34296028880865,29.24187725631769,0.9025270758122743,0.0,1.263537906137184,0.0,35.83959899749373,33.33333333333333,6.7669172932330826,17.794486215538846,1.5037593984962405,4.761904761904762,48.37905236907731,4.738154613466334,46.88279301745636,Fair
752,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Cornwall,483.0,42.7,61.7,0.0,0.0,6.6,0.0,26.7,22.4,90.0,-3.8333333333333335,45.824999999999996,14.325,60.425,25.550000000000004,2.425,80.57553956834532,0.0,19.424460431654676,64.26116838487972,35.738831615120276,41.88790560471977,1.1799410029498525,56.932153392330385,0.0,99.40828402366864,0.591715976331361,94.97041420118343,4.437869822485207,0.591715976331361,14.285714285714285,71.42857142857143,0.0,14.285714285714285,0.0,85.61643835616438,14.383561643835616,0.0,3.3816425120772946,43.47826086956522,53.14009661835749,0.0,0.0,0.0,0.0,15.646258503401361,36.394557823129254,7.8231292517006805,26.190476190476193,1.3605442176870748,12.585034013605442,51.546391752577314,3.7800687285223367,44.67353951890035,Excellent
753,CÉP de l'Est de l'Ontario,Pub Dist Sch Brd (E/F),Public,Elementary,French,JK-6,Ottawa,373.0,83.4,51.7,22.5,19.3,6.9,0.0,31.4,46.8,57.0,-24.833333333333332,47.275,12.975000000000001,59.425,28.25,2.525,32.850241545893724,0.0,67.14975845410628,54.96828752642706,45.03171247357294,49.13294797687861,1.7341040462427744,48.16955684007707,0.9633911368015413,95.66929133858267,4.330708661417323,73.92156862745098,24.705882352941178,1.3725490196078431,20.0,20.8,14.399999999999999,44.800000000000004,0.0,91.17647058823529,8.823529411764707,0.0,5.227655986509275,28.667790893760543,54.300168634064086,3.87858347386172,2.5295109612141653,5.396290050590219,0.0,12.356979405034325,23.340961098398168,4.3478260869565215,22.19679633867277,2.9748283752860414,34.78260869565217,55.99078341013824,4.6082949308755765,39.40092165898618,Bad
